sku,title,description,price,availability,imageURL,linkURL
81840, Popsicle® Snow Cone,On a hot summers day this will always be the best icy treat. This officially licensed Popsicle® Snow Cone glass ornament is just the sweet treat needed to complete your holiday tree!,16.99,TRUE,https://www.katandannie.com/img/product/81840.frt-Z.jpg?fv=5EC6312671F12B7A5FC9F5AD50B5137C-64581,https://www.katandannie.com/popsicle-snow-cone-81840
71816,"""Define Naughty"" Round","With contrasting brilliant red finish and dazzling white glittered lettering, you will be able to push the edge of ""naughty"" with this cheeky glass round!",6.99,FALSE,https://www.katandannie.com/img/product/71816_1-Z.jpg?fv=913A963401189C613E55EB7DA6FC7944-52722,https://www.katandannie.com/define-naughty-round-71816
71818,"""Merry Christmas"" Round with Bells","Sparkling glittered lettering reads ""Merry Christmas,"" while a scarf-like red and white twine wrapped cap is finished with jingle bells.",6.99,TRUE,https://www.katandannie.com/img/product/71818_1-Z.jpg?fv=E5085B7BD5677837E71674635BE84836-66927,https://www.katandannie.com/merry-christmas-round-with-bells-71818
71796,"""Tis the Season"" Round","Sparkling green glittered lettering reads ""Tis' the Season,"" while a red and white twin with jingle bells wraps around the topper like a soft scarf.",6.99,TRUE,https://www.katandannie.com/img/product/71796_1-Z.jpg?fv=F11CCD0FC9EA7D94DC1CAC587410A81C-50997,https://www.katandannie.com/tis-the-season-round-71796
71776,"""White Joy"" Round","Blue, red, and gold glitter makes up the whimsical lettering on this cheerful white glass round.",6.99,TRUE,https://www.katandannie.com/img/product/71776_1-Z.jpg?fv=640B9F348432DFFC3146DF350BE6E040-61272,https://www.katandannie.com/white-joy-round-71776
73869,12 Count Blushing Hues,These sunflowers will illuminate any tree with the perfect shades of pinks and reds.,15.99,TRUE,https://www.katandannie.com/img/product/73869_1-Z.jpg?fv=05955E430E2CF42DFA25057B29B6B1EB-102356,https://www.katandannie.com/12-count-blushing-hues-73869
73373,12 Count Christmas Farmhouse ,"Red, green, and cream glass ornaments make this 12 count box set a perfect gift for anyone looking to get into the Christmas spirit. ",12.99,TRUE,https://www.katandannie.com/img/product/73373-Z.jpg?fv=10D98B22BBAE3A900C08B446C9C9A34A-107156,https://www.katandannie.com/12-count-christmas-farmhouse-73373
73865,12 Count Classic Rounds,"These classic red, green & gold rounds are the perfect fillers to make sure your tree is looking cheery and bright. ",15.99,TRUE,https://www.katandannie.com/img/product/73865_1-Z.jpg?fv=B3CF7E2DE7179B243200D75391DA674F-99410,https://www.katandannie.com/12-count-classic-rounds-73865
73866,12 Count Finial Pop,Pops of bright colors make these finials a must have to hang on your Christmas tree this year. ,15.99,TRUE,https://www.katandannie.com/img/product/73866_1-Z.jpg?fv=5454A0FEE761CB2B4D6D8CC46A60F2E8-86620,https://www.katandannie.com/12-count-finial-pop-73866
73409,12 Count Modern Jungle ,"A festive mix of blue, green and gold rounds are gathered together to create this beautiful 12 count glass ornament box set in our modern jungle colors.  ",12.99,TRUE,https://www.katandannie.com/img/product/73409-Z.jpg?fv=8547B9743BE89D1B74D68FA7C31F328C-130681,https://www.katandannie.com/12-count-modern-jungle-73409
73403,12 Count Polished Metallics ,The  spectacular acid finish on each glass ornament in our 12 piece set radiates all the light from your Christmas tree. ,12.99,FALSE,https://www.katandannie.com/img/product/73403-Z.jpg?fv=C59AC7CD65B760BB8948AE747A418902-138053,https://www.katandannie.com/12-count-polished-metallics-73403
73868,12 Count Primary Onions,"These primary onion shaped ornaments are a real show stopper! With their vivid colors, they will be sure to add that extra pop to your tree. ",15.99,FALSE,https://www.katandannie.com/img/product/73868_1-Z.jpg?fv=A08786CA9EEA1CD81DBD3397856E4D25-81479,https://www.katandannie.com/12-count-primary-onions-73868
73379,12 Count Rounds Rainbow,"Chic and glittery, this 12 count Rainbow glass ornament box set will add the perfect splash of color to the Christmas season. ",12.99,FALSE,https://www.katandannie.com/img/product/73379-Z.jpg?fv=728979DA136BB3AC94E34CCFFAB3569C-151159,https://www.katandannie.com/12-count-rounds-rainbow-73379
73864,12 Count Rustic Molded Rounds,"The rustic, ridged rounds in this year’s vintage colors will leave your tree looking stylish with an antiqued touch.",15.99,FALSE,https://www.katandannie.com/img/product/73864_1-Z.jpg?fv=A0F19ADBAED19FAFF7AFF9240FF0ABA7-100260,https://www.katandannie.com/12-count-rustic-molded-rounds-73864
73861,12 Count Star Brights,This brightly colored star filled ornament box will be sure to have your tree shining bright all through the night.,15.99,TRUE,https://www.katandannie.com/img/product/73861_1-Z.jpg?fv=93CEE69AD5C36A4368C2F098732A70A2-101122,https://www.katandannie.com/12-count-star-brights-73861
73391,12 Count Traditional Holiday,Add a dazzling touch of the Christmas spirit to your holiday tree with this 12 count Traditional Holiday glass ornament box set.,12.99,TRUE,https://www.katandannie.com/img/product/73391-Z.jpg?fv=715A472643DA142C8EDD96143CE7937B-137341,https://www.katandannie.com/12-count-traditional-holiday-73391
73853,25 Count Blushing Hues,"This Blushing Hues box of 25 features .75"" rounds that are a foolproof gift for any Holiday party. These ornaments are the perfect size for filling a tree or decorating your Holiday table. ",8.99,TRUE,https://www.katandannie.com/img/product/73853_1-Z.jpg?fv=EF7048A82B6E449CFD57020500AA79E1-66390,https://www.katandannie.com/25-count-blushing-hues-73853
73857,25 Count Burst of Brights,"This Burst of Brights box of 25 features .75"" rounds that are a foolproof gift for any Holiday party. These ornaments are the perfect size for filling a tree or decorating your Holiday table. ",8.99,TRUE,https://www.katandannie.com/img/product/73857_1-Z.jpg?fv=7DF8149A754023CC279D72B80E10191F-69668,https://www.katandannie.com/25-count-burst-of-brights-73857
73856,25 Count Christmas Brights,"This Christmas Brights box of 25 features .75"" rounds that are a foolproof gift for any Holiday party. These ornaments are the perfect size for filling a tree or decorating your Holiday table. ",8.99,TRUE,https://www.katandannie.com/img/product/73856_1-Z.jpg?fv=0919684B40A00A1782EE9566AEFACD60-79979,https://www.katandannie.com/25-count-christmas-brights-73856
73374,25 Count Christmas Farmhouse ,"This adorable set of 25 count glass ornaments features .75"" rounds, the perfect size for filling a mini tree or decorating your holiday table. ",8.99,TRUE,https://www.katandannie.com/img/product/73374-Z.jpg?fv=2EF154FA44C73D3E48CFDB4295D9DB5A-98947,https://www.katandannie.com/25-count-christmas-farmhouse-73374
73855,25 Count Classic Christmas,"This Classic Christmas box of 25 features .75"" rounds that are a foolproof gift for any Holiday party. These ornaments are the perfect size for filling a tree or decorating your Holiday table. ",8.99,TRUE,https://www.katandannie.com/img/product/73855_1-Z.jpg?fv=0EACCF5EDE3240D3A0DA48932B8B7D6A-70309,https://www.katandannie.com/25-count-classic-christmas-73855
73858,25 Count Frosted Whites,"This Frosted Whites box of 25 features .75"" rounds that are a foolproof gift for any Holiday party. These ornaments are the perfect size for filling a tree or decorating your Holiday table. ",8.99,FALSE,https://www.katandannie.com/img/product/73858_1-Z.jpg?fv=73A70C0C3DBD2BC7D1D8C101FE592D7A-72215,https://www.katandannie.com/25-count-frosted-whites-73858
73410,25 Count Modern Jungle ,The vibrant colors in this 25 count glass ornament box set will charm any holiday setting. ,8.99,TRUE,https://www.katandannie.com/img/product/73410-Z.jpg?fv=1279E2167F33FBC37FBB500BCE13C111-125565,https://www.katandannie.com/25-count-modern-jungle-73410
78480,25 count radiant reds,"This Radiant Reds box of 25 features .75"" rounds that are a foolproof gift for any Holiday party. These ornaments are the perfect size for filling a tree or decorating your Holiday table.",8.99,FALSE,https://www.katandannie.com/img/product/78480_1-Z.jpg?fv=1DEE699CF622B937EAF46D29B1AD324D-89415,https://www.katandannie.com/25-count-radiant-reds-78480
73380,25 Count Rainbow ,Our 25 count Rainbow glass ornament box set is the unique mix of bright fun color and classic Christmas tones creating a perfectly balanced box of Christmas fun!,8.99,FALSE,https://www.katandannie.com/img/product/73380-Z.jpg?fv=9097EF7CCA3722EB76986028BAE8CD9C-145388,https://www.katandannie.com/25-count-rainbow-73380
73851,25 Count Rustic Christmas,"This Rustic Christmas box of 25 features .75"" rounds that are a foolproof gift for any Holiday party. These ornaments are the perfect size for filling a tree or decorating your Holiday table. ",8.99,FALSE,https://www.katandannie.com/img/product/73851_1-Z.jpg?fv=75907C88B45F680D818E774B0013FCCD-70173,https://www.katandannie.com/25-count-rustic-christmas-73851
73852,25 Count Shades of Blue,"This Shades of Blue box of 25 features .75"" rounds that are a foolproof gift for any Holiday party. These ornaments are the perfect size for filling a tree or decorating your Holiday table. ",8.99,TRUE,https://www.katandannie.com/img/product/73852_1-Z.jpg?fv=15ABD7342BD33B7CCC9A7C353AC82A3C-73825,https://www.katandannie.com/25-count-shades-of-blue-73852
73860,25 Count The Primaries,"This The Primaries box of 25 features .75"" rounds that are a foolproof gift for any Holiday party. These ornaments are the perfect size for filling a tree or decorating your Holiday table. ",8.99,FALSE,https://www.katandannie.com/img/product/73860_1-Z.jpg?fv=1017FA8A68482F890BEF4515CB38A647-71216,https://www.katandannie.com/25-count-the-primaries-73860
73392,25 Count Traditional Holiday ,Our 25 count glass ornament box set is the perfect mix of glitter and shine in the seasons classic holiday colors.,8.99,TRUE,https://www.katandannie.com/img/product/73392-Z.jpg?fv=345A91A5902E8B7C863210A4E45C4337-105492,https://www.katandannie.com/25-count-traditional-holiday-73392
73375,35 Count Christmas Farmhouse,"Whether you are looking to fill your tree or decorate your holiday table, this delightful box of glass ornaments is meant for you!",17.99,TRUE,https://www.katandannie.com/img/product/73375-Z.jpg?fv=3176FAF413A8FF06C240E1C8D76E311B-114439,https://www.katandannie.com/35-count-christmas-farmhouse-73375
73362,35 Count Frosted Whites,"Featuring an array of  baubles that glisten and shine like the snow, our  35 count glass ornament box set is sure to put any tree, big or small, in the Christmas spirit. ",17.99,TRUE,https://www.katandannie.com/img/product/73362.-Z.jpg?fv=89922B06382E943A554929225D5F83E8-113489,https://www.katandannie.com/35-count-frosted-whites-73362
73411,35 Count Modern Jungle,The dazzling colors in this 35 count glass ornament set will add glamour to any holiday décor!,17.99,TRUE,https://www.katandannie.com/img/product/73411-Z.jpg?fv=B22DA5DE76BBFF2D371BB5C6A210FB9F-135700,https://www.katandannie.com/35-count-modern-jungle-73411
73405,35 Count Polished Metallics,Our mini Christmas tree glass ornaments are perfect for decorating the season or as a special gift ready for any holiday party.,17.99,TRUE,https://www.katandannie.com/img/product/73405-Z.jpg?fv=6B93F3AB3162ABF1F793622B46267752-167517,https://www.katandannie.com/35-count-polished-metallics-73405
73381,35 Count Rainbow,The festive and bright colors creating our 35 count Rainbow glass ornament box set will add a special sparkle to your tree this year. ,17.99,TRUE,https://www.katandannie.com/img/product/73381-Z.jpg?fv=ED8FEDEA64766A4C214B34B3B4CAC069-155310,https://www.katandannie.com/35-count-rainbow-73381
73393,35 Count Traditional Holiday,"This classic set of red, gold, green and silver glass ornaments will pop on your Christmas tree this year. These ornaments are the perfect size for filling a tree or decorating your Holiday table. ",17.99,TRUE,https://www.katandannie.com/img/product/73393-Z.jpg?fv=61756234A150FF18F0F666589B6E1408-145104,https://www.katandannie.com/35-count-traditional-holiday-73393
74653,4 Count Yellow Submarine Disc Set,kat + annie is proud to present the Beatles very own Yellow Submarine 4 piece set that celebrates The Beatles tenth studio album released in 1969.,14.99,FALSE,https://www.katandannie.com/img/product/74653_1-Z.jpg?fv=CAB64D1FFB720AEFF511B10603DF7667-86135,https://www.katandannie.com/4-count-yellow-submarine-disc-set-74653
73846,40 Count Burst of Brights,"Whether you are looking to fill your tree or decorate your holiday table, this Burst of Brights box is meant for you! With 40 1"" rounds of mixed finishes, the box is able to be easily gifted or can even be used in a variety of ways in your own home.",8.99,TRUE,https://www.katandannie.com/img/product/73846_1-Z.jpg?fv=CAC2DECB43BE04CEFDF2CF74BB707672-57438,https://www.katandannie.com/40-count-burst-of-brights-73846
73845,40 Count Christmas Brights',"Whether you are looking to fill your tree or decorate your holiday table, this Christmas Brights box is meant for you! With 40 1"" rounds of mixed finishes, the box is able to be easily gifted or can even be used in a variety of ways in your own home.",8.99,TRUE,https://www.katandannie.com/img/product/73845_1-Z.jpg?fv=874CB879E6AA9943DF41DB5499D41DBA-48775,https://www.katandannie.com/40-count-christmas-brights-73845
73844,40 Count Classic Christmas,"Whether you are looking to fill your tree or decorate your holiday table, this Classic Christmas box is meant for you! With 40 1"" rounds of mixed finishes, the box is able to be easily gifted or can even be used in a variety of ways in your own home.",8.99,TRUE,https://www.katandannie.com/img/product/73844_1-Z.jpg?fv=3E87B8EF62D49EB7F43A7DF378523858-52629,https://www.katandannie.com/40-count-classic-christmas-73844
73850,40 Count Rustic Christmas,"Whether you are looking to fill your tree or decorate your holiday table, this Rustic Christmas box is meant for you! With 40 1"" rounds of mixed finishes, the box is able to be easily gifted or can even be used in a variety of ways in your own home.",8.99,TRUE,https://www.katandannie.com/img/product/73850_1-Z.jpg?fv=CF80240C59F99AA51F9E53317B028E6B-46897,https://www.katandannie.com/40-count-rustic-christmas-73850
73849,40 Count The Primaries,"Whether you are looking to fill your tree or decorate your holiday table, this The Primaries box is meant for you! With 40 1"" rounds of mixed finishes, the box is able to be easily gifted or can even be used in a variety of ways in your own home.",8.99,TRUE,https://www.katandannie.com/img/product/73849_1-Z.jpg?fv=4B756F9F2077215514A00A7DFF2971C6-52208,https://www.katandannie.com/40-count-the-primaries-73849
73365,5 Count Frosted Whites,"With a spectacular mix of colors and finishes, no two ornaments are the same in our lovely 5 count glass ornament box set.",16.99,FALSE,https://www.katandannie.com/img/product/73365-Z.jpg?fv=CF16BAAD9543803A3A9658E66790DC65-109938,https://www.katandannie.com/5-count-frosted-whites-73365
73406,5 Count Modern Jungle,"Decorated in the rich colors of the jungle, this box set of 6 glass ornaments will charm any holiday décor!",16.99,TRUE,https://www.katandannie.com/img/product/73406-Z.jpg?fv=AD40FA8507B5FA09D3671DE773D43231-138196,https://www.katandannie.com/5-count-modern-jungle-73406
73400,5 Count Polished Metallics,So much joy is found in this 5 count glass ornament box set. Dazzle your tree with these gorgeous metallic Christmas  ornaments this year. ,16.99,TRUE,https://www.katandannie.com/img/product/en/73400-Z.jpg?fv=AF7371C3B43F55B703BA184D3C1DE659-139999,https://www.katandannie.com/5-count-polished-metallics-73400
73376,5 Count Rainbow,Our 5 piece Rainbow glass ornament box set is not only fun and colorful but sparkly and uniquely shaped. This set makes a perfect gift for anyone looking to add some chic whimsy to their holiday decor.,16.99,TRUE,https://www.katandannie.com/img/product/73376-Z.jpg?fv=DAC01C9C9B2A31515CA1819A8DADE0D9-141946,https://www.katandannie.com/5-count-rainbow-73376
73388,5 Count Traditional Holiday,Our 5 piece glass ornament box set is not only fun and colorful but sparkly and uniquely shaped. This set makes for a perfect gift for anyone who loves modern Christmas colors. ,16.99,TRUE,https://www.katandannie.com/img/product/73388-Z.jpg?fv=40DAD9583679B636E7614F6E9D505BA1-152526,https://www.katandannie.com/5-count-traditional-holiday-73388
73371,6 Count Christmas Farmhouse,"This classic 6 count set of  glass ornaments will be a favorite for years to come, leaving your tree looking full and cheerful each holiday season.",14.99,TRUE,https://www.katandannie.com/img/product/73371-Z.jpg?fv=C6F5541C7F05EB4A63E254E5AD225F96-92175,https://www.katandannie.com/6-count-christmas-farmhouse-73371
73407,6 Count Modern Jungle,"Painted in our modern jungle palette, we've curated a collection of stunning colors in our 6 count glass ornament box set. ",14.99,TRUE,https://www.katandannie.com/img/product/73407-Z.jpg?fv=3CB053BAA5C4271668030B5D6ECB70E6-118504,https://www.katandannie.com/6-count-modern-jungle-73407
73401,6 Count Polished Metallics,Each ornament shines in metallic gold and rose gold tones in this chic 6 piece glass ornament box set. ,14.99,TRUE,https://www.katandannie.com/img/product/73401-Z.jpg?fv=AF171183A2BA31175219B105E90D4FCC-127434,https://www.katandannie.com/6-count-polished-metallics-73401
73377,6 Count Rainbow,"Colorful and sparkly, this 6 count Rainbow glass ornament box set is going to make your tree pop this year. ",14.99,TRUE,https://www.katandannie.com/img/product/73377-Z.jpg?fv=E67116EC9119B2019E36448CC3EFDCE6-147620,https://www.katandannie.com/6-count-rainbow-73377
73389,6 Count Traditional Holiday,"This 6 count glass ornament  box set features a delightful mix of glitter, shiny and  satin ornament ready to complete your holiday decor. ",14.99,TRUE,https://www.katandannie.com/img/product/73389-Z.jpg?fv=341813D5AAC403880EE8732D035F6690-117991,https://www.katandannie.com/6-count-traditional-holiday-73389
73831,8 Count Clusters Shades of Blue,"This eye-catching box with assorted shades of blue will leave your tree looking full and can easily be gifted at all of those Holiday parties you might attend this season. With six 1"" balls clustered together with wire to create a unique ornament, this box is ideal for all types of decorating. ",16.99,TRUE,https://www.katandannie.com/img/product/73831_1-Z.jpg?fv=A9176423FB45BED87E612976592FE7AB-75343,https://www.katandannie.com/8-count-clusters-shades-of-blue-73831
73822,9 Count Blushing Hues,"This perfect box featuring Blushing Hues will leave your tree looking full, and can also easily be gifted at any of those holiday parties you might attend this season! With nine 2.5 inch rounds that all have various finishes, anyone whom receives this will be impressed.",8.99,FALSE,https://www.katandannie.com/img/product/73822_1-Z.jpg?fv=05A7E09C632179CA713FA1CE43F731DD-100302,https://www.katandannie.com/9-count-blushing-hues-73822
73826,9 Count Burst of Brights,"This perfect box of ""Burst of Brights"" will leave your tree looking full and can easily be gifted at all of those Holiday parties you might attend this season. With 9, 2.5 inch rounds all finished differently anyone whom receives this will be impressed.",8.99,TRUE,https://www.katandannie.com/img/product/73826_1-Z.jpg?fv=E08DD21F43AB8BC3DFE4B83609515152-111289,https://www.katandannie.com/9-count-burst-of-brights-73826
73372,9 Count Christmas Farmhouse,Our set of 9 count glass ornaments in the most traditional and classic colors of the season are balanced between shiny and satin finishes.,8.99,TRUE,https://www.katandannie.com/img/product/73372-Z.jpg?fv=9796984ED16FDC3FA723813496E2D4CE-134173,https://www.katandannie.com/9-count-christmas-farmhouse-73372
73827,9 Count Frosted Whites,"This perfect box of ""Frosted Whites"" will leave your tree looking full and can easily be gifted at all of those Holiday parties you might attend this season. With 9, 2.5 inch rounds all finished differently anyone whom receives this will be impressed.",8.99,FALSE,https://www.katandannie.com/img/product/73827_1-Z.jpg?fv=115C52E45FDE255C381B42E9BF4406D5-100462,https://www.katandannie.com/9-count-frosted-whites-73827
73408,9 Count Modern Jungle,Celebrate the Holiday with flair by setting these gorgeous 9 count glass ornaments on this year's tree. ,8.99,TRUE,https://www.katandannie.com/img/product/73408-Z.jpg?fv=76106F47AB4587B93B778AE0DEB0765F-185423,https://www.katandannie.com/9-count-modern-jungle-73408
73402,9 Count Polished Metallics,This lovely set of gold and rose gold glass ornaments sparkle with a beautiful acid finish in this 9 count bauble set. ,8.99,TRUE,https://www.katandannie.com/img/product/73402-Z.jpg?fv=3363C3722334443958B1E64EC2AD7248-203807,https://www.katandannie.com/9-count-polished-metallics-73402
73823,9 Count Pop of Christmas,"This perfect box featuring ""Pop of Christmas"" will leave your tree looking full, and can also easily be gifted at any of those holiday parties you might attend this season! With nine 2.5 inch rounds that all have various finishes, anyone whom receives this will be impressed.",8.99,TRUE,https://www.katandannie.com/img/product/73823_1-Z.jpg?fv=4C4EADA74F6E5DF58D355F3AF12945CA-98286,https://www.katandannie.com/9-count-pop-of-christmas-73823
78481,9 count radiant reds,"This perfect box of ""Radiant Reds"" will leave your tree looking full and can easily be gifted at all of those Holiday parties you might attend this season. With 9, 2.5 inch rounds all finished differently anyone whom receives this will be impressed.",8.99,FALSE,https://www.katandannie.com/img/product/78481_1-Z.jpg?fv=4FBA03A930029810C4E40F33E759D627-125164,https://www.katandannie.com/9-count-radiant-reds-78481
73378,9 Count Rainbow,Our 9 count Rainbow glass ornament box set is sure to make your Christmas lively and bright. ,8.99,TRUE,https://www.katandannie.com/img/product/73378-Z.jpg?fv=1E707BBC694C5396465939BB2F44B545-195970,https://www.katandannie.com/9-count-rainbow-73378
73830,9 Count Rustic Christmas,"This perfect box of ""Rustic Christmas"" tones will leave your tree looking full and can easily be gifted at all of those Holiday parties you might attend this season. With 9, 2.5 inch rounds all finished differently anyone whom receives this will be impressed.",8.99,FALSE,https://www.katandannie.com/img/product/73830_1-Z.jpg?fv=E23CD3EDB36734E7D99585F7C504768B-113137,https://www.katandannie.com/9-count-rustic-christmas-73830
73821,9 Count Shades of Blue,"This perfect box featuring shades of blue will leave your tree looking full, and can also easily be gifted at any of those holiday parties you might attend this season! With nine 2.5 inch rounds that all have various finishes, anyone whom receives this will be impressed.",8.99,FALSE,https://www.katandannie.com/img/product/73821_1-Z.jpg?fv=9AF2F8338FFC8FA7F8CC7C8FAD203D14-100870,https://www.katandannie.com/9-count-shades-of-blue-73821
73829,9 Count The Primaries,"This perfect box of ""The Primaries"" will leave your tree looking full and can easily be gifted at all of those Holiday parties you might attend this season. With 9, 2.5 inch rounds all finished differently anyone whom receives this will be impressed.",8.99,FALSE,https://www.katandannie.com/img/product/73829_1-Z.jpg?fv=65FC01EC48A31E903FFB404A010740EE-104615,https://www.katandannie.com/9-count-the-primaries-73829
73390,9 Count Traditional Holiday,"We've gathered a fun and cheerful Christmas palette full of satin, glitter and shiny glass ornaments to create a classically beautiful holiday set ready to be gifted or to cherish for years to come!",8.99,TRUE,https://www.katandannie.com/img/product/73390-Z.jpg?fv=8426A15D1D604AF1C0FA69790B68670A-174680,https://www.katandannie.com/9-count-traditional-holiday-73390
73223,A Frosted Merry Christmas Round,"Flocked all around and stamped with silver stars and Merry Christmas, this glass ornament is sure to become a classic. ",7.99,TRUE,https://www.katandannie.com/img/product/73223-Z.jpg?fv=8266CC14C6509B776257209CD488195E-35189,https://www.katandannie.com/a-frosted-merry-christmas-round-73223
73230,A Golden Merry Christmas Round,Loose gold sequin splash around the inside of this beautiful white frosted and clear glass ornament. ,8.99,FALSE,https://www.katandannie.com/img/product/73230.frt-Z.jpg?fv=8EAFC1A11AD654FE37CD7FF67C06BFFB-47587,https://www.katandannie.com/a-golden-merry-christmas-round-73230
74647,Abbey Road Disc,This Abbey Road disc in white with a black glitter back commemorates The Beatles eleventh studio album released in 1969. ,7.99,TRUE,https://www.katandannie.com/img/product/74647_1-Z.jpg?fv=88EDD38B6F17E0EF700F2C8F6B93F6E8-50610,https://www.katandannie.com/abbey-road-disc-74647
81645,All You Need Is Love ,"""All you need is Love!"" Celebrate the Christmas season with this spectacular Beatles glass ornament sharing the message of love!",18.99,TRUE,https://www.katandannie.com/img/product/81645.frt-Z.jpg?fv=F297D23809D50498239D29EDB8434EE3-124255,https://www.katandannie.com/all-you-need-is-love-81645
73884,Antler Glass Round,"The outdoors enthusiast is sure to love this glass round! Featuring faux antlers, this rustic ornament is finished off with pinecones and pine needles.",10.99,TRUE,https://www.katandannie.com/img/product/73884_1-Z.jpg?fv=54EB2789BDC93E02CED5EC7DC99574BB-69993,https://www.katandannie.com/antler-glass-round-73884
71914,Basic Primary Round,"Young and cheerful, the stripes of this glass round feature the primary colors of your younger days and are accented in a delicate gold glitter piping.",7.99,TRUE,https://www.katandannie.com/img/product/71914_1-Z.jpg?fv=485C0E78EE0FD3670C9CE300351279E9-48906,https://www.katandannie.comsic-primary-round-71914
81640,Black Skull Round ,"With black jeweled eyes, this skull glass ornament will add some edge to your decor this holiday season. ",7.99,TRUE,https://www.katandannie.com/img/product/81640.frt-Z.jpg?fv=750841FDE68A5B973070F198F27EC6ED-64377,https://www.katandannie.com/black-skull-round-81640
78365,Blue & Gold Foiled Molded Round,"This iridescent blue finish of this glass round is complimented by a luminous gold foil, just as if it was dipped in gold.",8.99,TRUE,https://www.katandannie.com/img/product/78365_1-Z.jpg?fv=63A74AEF7617A714F39DBB889B15CF4C-51557,https://www.katandannie.com/blue-gold-foiled-molded-round-78365
71957,Blue & Gold Netted Tulip,"With a deep blue wintery base, this glass tulip ornament is netted with gold glitter and is met with a gem at every link providing a delicate accenting.",7.99,TRUE,https://www.katandannie.com/img/product/71957_1-Z.jpg?fv=20FAD39931BDF9D24E6378558750E7E8-47593,https://www.katandannie.com/blue-gold-netted-tulip-71957
73280,Blue and Gold Crackled Round,This stunning blue glass ornament covered in a mosaic of cracked gold foil will add a little majesty to any tree. ,8.99,TRUE,https://www.katandannie.com/img/product/73280.frt-Z.jpg?fv=5489AB0A04C198FE4FF99D628119FD03-154019,https://www.katandannie.com/blue-and-gold-crackled-round-73280
73899,Blue Bow Tie Penguin,"This glitzy penguin is ready for a night of glam!  Filled with microbeads and wearing a blue glitter bow tie, he is ready to dance and sway gracefully from your tree!",6.99,TRUE,https://www.katandannie.com/img/product/73899_1-Z.jpg?fv=9CDE7EEE1E85CC01596E250A3419F058-59484,https://www.katandannie.com/blue-bow-tie-penguin-73899
71945,Blue Brushed Round,This ornament is brushed with a spectrum of paint that circles the glass round and is sprinkled with silver glitter to give it a dusted sparkle. ,6.99,TRUE,https://www.katandannie.com/img/product/71945_1-Z.jpg?fv=50ABFC8080632C1A1515A2E80B0D6FE1-113560,https://www.katandannie.com/blue-brushed-round-71945
